gene,chronos_hct116,pan_essentiality,E,D,L,R,halflife_h,F,ZC,Zc_dev,CRA,CR,is_mito,E_n,D_n,L_n,R_n,F_n,Zc_n,score,rank
FBXO6,-0.0395747369556217,0.0,0.0395747369556217,0.0722628571428571,1.0,1.87848,,0.0,-0.1322099805573558,0.015867595697109257,1.0,1.87848,False,0.009192591771107726,0.035235655788467164,0.03333333333333333,0.093924,0.0,0.039623572773811885,0.03439825290656306,8338
NCS1,0.0415993619374141,0.0016556291390728,0.04153048882162368,0.0952342857142857,2.0,0.0,,0.0,-0.1560283687943262,0.03968598393407964,2.0,0.0,False,0.009646882308272865,0.05515232286800008,0.06666666666666667,0.0,0.0,0.09913096211070074,0.03439630965841692,8339
WDR45,-0.2207569438527203,0.0182119205298013,0.21673653593487274,0.1025730994152047,0.0,0.0,17.97,0.0,-0.123006833712984,0.0066644488527374535,0.0,0.0,False,0.05034450384262841,0.06151521443938958,0.0,0.0,0.0,0.016630613009114857,0.03438944613506113,8340
TBCC,-0.8614806646318135,0.9544701986754968,0.039223043505587474,0.0496685714285714,1.0,2.10473,,0.0,-0.0669014084507042,0.04944097640954234,1.0,2.10473,False,0.009110898889147134,0.01564597876546392,0.03333333333333333,0.1052365,0.0,0.12350264206823665,0.03438767039979515,8341
ARPP19,-0.2669628473155491,0.1076158940397351,0.23823340182629296,0.0996685714285714,0.0,0.0,,0.0,-0.1156716417910447,0.000670743069201854,0.0,0.0,False,0.05533788921167518,0.05899693322962134,0.0,0.0,0.0,0.0016560572128498366,0.03438324959303145,8342
IRF2,0.0447381857967346,0.0405629139072847,0.042923474617893545,0.146,0.0,0.0,16.46,0.0,-0.1032482598607888,0.013094124999457751,0.0,0.0,False,0.009970451098696405,0.09916716623480862,0.0,0.0,0.0,0.03269438852433247,0.03437600462626813,8343
ENSA,-0.2307853203858653,0.2044701986754966,0.18359660007517928,0.1019657142857142,0.0,0.0,27.14,0.0,-0.0901213171577123,0.026221067702534254,0.0,0.0,False,0.04264661561609452,0.060988599937574585,0.0,0.0,0.0,0.06549048213332494,0.03436508877276698,8344
SEMA4D,6.219873804716447e-05,0.0,6.219873804716447e-05,0.1481125,0.0,0.0,,0.0,-0.1488026040455708,0.032460219185324254,0.0,0.0,False,1.4447792999529414e-05,0.10099874406091928,0.0,0.0,0.0,0.08107825460240939,0.03435787028629611,8345
PEA15,-0.076076271156215,0.021523178807947,0.07443886796907792,0.1103657142857142,0.0,0.0,,0.0,-0.1859070464767616,0.06956466161651505,0.0,0.0,False,0.017290983536048885,0.06827156028755305,0.0,0.0,0.0,0.17377925854581885,0.03435772607437153,8346
UGGT2,-0.2455952205240006,0.0082781456953642,0.2435621475064178,0.0624228571428571,0.0,0.0,,0.0,-0.1913307215973714,0.07498833673712486,0.0,0.0,False,0.056575673400724176,0.02670418794992098,0.0,0.0,0.0,0.18732966102594817,0.03435044145649095,8347
DNASE2,-0.1944150176242633,0.0091059602649006,0.19264468219887682,0.1118728323699422,0.0,0.0,,0.0,-0.1159420289855072,0.00040035587473934153,0.0,0.0,False,0.04474834342714428,0.06957826043638256,0.0,0.0,0.0,0.000980527202485189,0.03434700751918231,8348
CC2D2A,-0.1002945175299649,0.0,0.1002945175299649,0.1299099099099099,0.0,0.0,8.24,0.0,-0.1307016488145384,0.014359263954291865,0.0,0.0,False,0.023296846105813653,0.08521675097841488,0.0,0.0,0.0,0.035855186627107634,0.03434683845662394,8349
SLC25A26,-0.1142369108857166,0.4188741721854304,0.06638601940544128,0.1231845841784989,0.0,0.0,,0.0,-0.1986656782802075,0.04719355284282434,0.0,0.0,True,0.015420432898578454,0.0793857651876344,0.0,0.0,0.0,0.1178877235498626,0.03433624560335699,8350
PSMD7,-2.172508726798449,0.9975165562913908,0.005395303129466194,0.0457371428571428,1.0,2.25008,,0.0,-0.1836858006042296,0.06734341574398305,1.0,2.25008,False,0.0012532444424375973,0.012237355145882145,0.03333333333333333,0.112504,0.0,0.1682297418600277,0.03433426696949731,8351
OGG1,0.0458980488839026,0.0024834437086092,0.04578406366316443,0.1247660311958405,0.0,0.0,,0.0,-0.0961204400694846,0.05535168536789857,0.0,0.0,True,0.010634921145523656,0.08075690994035946,0.0,0.0,0.0,0.13826984024061306,0.03433104133779559,8352
ABCB7,-1.163007074928161,0.9428807947019868,0.06643003987586342,0.0455314285714285,0.0,3.09814,,0.0,-0.1741709355621461,0.022698810124762936,0.0,3.09814,True,0.015430658164626757,0.012058996933229598,0.0,0.154907,0.0,0.05669054357577351,0.03431747370814558,8353
GALNT14,0.1319651634136416,0.0008278145695364,0.13185592072869654,0.1210526315789473,0.0,0.0,,0.0,-0.1312955887460924,0.014953203885845853,0.0,0.0,False,0.03062806591037282,0.07753732158637634,0.0,0.0,0.0,0.0373390743863494,0.03431656996834222,8354
MRPL48,-0.3118011783022791,0.1514900662251655,0.2645663971521822,0.0556685714285714,0.0,0.0,,0.0,-0.2284122562674094,0.07694013083002624,0.0,0.0,True,0.06145463172882289,0.02084809330116281,0.0,0.0,0.0,0.1922059847232604,0.03430111674515873,8355
TAF2,-1.1143483809845507,0.8650662251655629,0.15036323352688893,0.0493714285714285,0.0,2.02423,,0.0,-0.1484858352328232,0.03214345037257664,0.0,2.02423,False,0.03492702490344865,0.015388350236076886,0.0,0.10121150000000001,0.0,0.0802868456757257,0.03429067982564395,8356
ENTR1,-0.0203287430960186,0.0074503311258278,0.020177287228581375,0.1274904942965779,0.0,0.0,21.14,0.0,-0.0527325023969319,0.06360988246331464,0.0,0.0,False,0.0046868679063800074,0.08311907145674637,0.0,0.0,0.0,0.15890195627165968,0.034286879622520895,8357
SEC11A,0.1926955466028666,0.0082781456953642,0.19110038479324024,0.05128,0.0,0.0,,0.0,-0.2431289640591966,0.12678657919895003,0.0,0.0,False,0.04438962731895847,0.017043118097908788,0.0,0.0,0.0,0.31674136388659757,0.034266891819390057,8358
VPS28,-0.985720821735388,0.9867549668874172,0.013055904923647589,0.0683657142857143,2.0,1.68611,28.39,0.0,-0.1254480286738351,0.00910564381358854,2.0,1.68611,False,0.0030326822967913333,0.03185675853766088,0.06666666666666667,0.0843055,0.0,0.02272964614004406,0.03424913955733787,8359
MTHFD2L,0.1511618714854642,0.0140728476821192,0.14903459349270518,0.1038278388278388,0.0,0.0,,0.0,-0.1919130959565479,0.04044097051916473,0.0,0.0,True,0.034618402626092816,0.06260309746221927,0.0,0.0,0.0,0.10101720563884391,0.03421731030843582,8360
B3GALNT2,0.1772100813967057,0.0024834437086092,0.17676999013495892,0.1026478873239436,0.0,0.0,,0.0,-0.1436938695821944,0.027351484721947858,0.0,0.0,False,0.04106090101156277,0.06158005698391376,0.0,0.0,0.0,0.06831469362144228,0.03420802207971507,8361
SWAP70,-0.0487485428556275,0.0033112582781456,0.048587123839549266,0.0434285714285714,2.0,1.91436,,0.0,-0.1435124508519004,0.02717006599165385,2.0,1.91436,False,0.011286028136841122,0.01023577964833707,0.06666666666666667,0.095718,0.0,0.0678614406595205,0.03420731436852949,8362
ENTPD2,0.0329732627569651,0.0016556291390728,0.03291867126233436,0.1406493506493506,0.0,0.0,,0.0,-0.1448076127430699,0.028465227882823366,0.0,0.0,False,0.007646491924918504,0.09452805110773513,0.0,0.0,0.0,0.07109724747169165,0.034207225283380674,8363
ZBTB48,-0.1803587798386542,0.0049668874172185,0.1794629580844887,0.0864497041420118,0.0,0.0,16.61,0.0,-0.0568351779838468,0.059507206876399744,0.0,0.0,False,0.041686435302301435,0.047535922953473635,0.0,0.0,0.0,0.14865191285795187,0.03419930311963012,8364
TUBGCP3,-1.5076413874569417,0.98841059602649,0.01747266508642168,0.0455085714285714,3.0,1.7848,,0.0,-0.124101894186806,0.007759509326559458,3.0,1.7848,False,0.004058626529163697,0.012039179354046019,0.1,0.08924,0.0,0.01936649040412757,0.03418366628516929,8365
C12orf4,,,0.0,0.0971390013495276,1.0,1.53162,,0.0,-0.1111111111111111,0.005231273749135443,1.0,1.53162,False,0.0,0.0568037476834109,0.03333333333333333,0.076581,0.0,0.01304999672099826,0.03418077414107318,8366
GANC,-0.0158446749214328,0.0,0.0158446749214328,0.1276136363636363,1.0,0.0,,0.0,-0.1412262156448203,0.02488383078457375,1.0,0.0,False,0.003680469903362166,0.08322583797957976,0.03333333333333333,0.0,0.0,0.06214955590771149,0.034179370160268154,8367
MRPS35,-0.2677052177020783,0.4495033112582781,0.1473708359038759,0.0648228571428571,0.0,1.69674,,0.0,-0.1718464351005484,0.020374309663165224,0.0,1.69674,True,0.034231937787745546,0.028785033764200534,0.0,0.084837,0.0,0.05088305767009968,0.03417479434908881,8368
NUBPL,-0.3409588125694839,0.097682119205298,0.3076532331959747,0.0638057142857142,0.0,0.0,,0.0,-0.1864181091877496,0.03494598375036642,0.0,0.0,True,0.07146302912899741,0.02790315149052964,0.0,0.0,0.0,0.08728863954954054,0.03417428616333514,8369
ZNF410,-0.009420702861071,0.0008278145695364,0.009412904265987333,0.1239290240811153,0.0,0.0,11.57,0.0,-0.0402504472271914,0.07609193763305515,0.0,0.0,False,0.002186470282664716,0.08003120879402689,0.0,0.0,0.0,0.19008687564237328,0.03416964750512615,8370
EPRS,,,0.0,0.0484457142857142,0.0,3.33728,,0.0,-0.1542301629006831,0.03788777804043654,0.0,3.33728,False,0.0,0.014585738279140479,0.0,0.16686399999999998,0.0,0.09463836012788417,0.03413723949013635,8371
PRXL2B,0.143523048963562,0.0008278145695364,0.14340423849256567,0.0728228571428571,1.0,0.0,,0.0,-0.1837381203801478,0.06739573551990126,1.0,0.0,False,0.033310559314316986,0.03572118647846573,0.03333333333333333,0.0,0.0,0.1683604565517444,0.03412754656542204,8372
HIST3H2BB,,,0.0,0.1353303964757709,0.0,0.0,,0.0,-0.1734860883797054,0.05714370351945884,0.0,0.0,False,0.0,0.08991641630421923,0.0,0.0,0.0,0.142746982891187,0.03411227403582512,8373
CDV3,-0.1579120388635373,0.0140728476821192,0.15568976679343785,0.0519085714285714,0.0,0.0,,0.0,0.0276338514680483,0.14397623632829484,0.0,0.0,False,0.03616429518346383,0.017588101525458172,0.0,0.0,0.0,0.35968766273715574,0.03411010214953439,8374
BCL3,-0.0186954181538244,0.0016556291390728,0.018664465474761777,0.1384184914841849,1.0,0.0,,0.0,-0.1161228406909788,0.00021954416926774079,1.0,0.0,False,0.004335463099295388,0.09259385362603417,0.03333333333333333,0.0,0.0,0.000528790819354757,0.03410523455856661,8375
EIF4E,-1.456355889277998,0.9933774834437086,0.009644740988596062,0.0452685714285714,3.0,1.71456,,0.0,-0.1001788908765653,0.01616349398368125,3.0,1.71456,False,0.0022403223234472853,0.011831094772618065,0.1,0.085728,0.0,0.0403628391913366,0.03409876708838643,8376
MAPRE3,-0.0424684786318534,0.0,0.0424684786318534,0.0664,2.0,1.4717,,0.0,-0.1247372109320252,0.008394826071778647,2.0,1.4717,False,0.009864762655034734,0.030152446727869996,0.06666666666666667,0.073585,0.0,0.020953753174969534,0.03409060047361989,8377
CENPT,-0.6142085100059643,0.8600993377483444,0.08592817731043707,0.1088475836431226,0.0,0.0,,0.0,-0.0521672420406597,0.06417514281958685,0.0,0.0,False,0.019959770207341875,0.06695531204040042,0.0,0.0,0.0,0.1603141915481503,0.0340902342517302,8378
NUP58,-0.3148745841866036,0.3369205298013245,0.20878687246148137,0.0572457142857142,2.0,0.0,,0.0,-0.0933734939759036,0.022968890884342952,2.0,0.0,False,0.048497921486047715,0.022215506264832183,0.06666666666666667,0.0,0.0,0.057365307995298105,0.03408229372502887,8379
STK4,-0.2399873774555229,0.0016556291390728,0.23959004736039788,0.0749485714285714,1.0,0.0,18.27,0.0,-0.1252558329922226,0.008913448131976046,1.0,0.0,False,0.05565301672817915,0.03756422134254192,0.03333333333333333,0.0,0.0,0.022249468256436002,0.034077644834038114,8380
SPTBN4,0.0086076468069498,0.0033112582781456,0.008579144665204935,0.0744114285714285,1.0,1.60206,,0.0,-0.0736391049039835,0.04270327995626305,1.0,1.60206,False,0.001992800981619733,0.03709850823172693,0.03333333333333333,0.08010300000000001,0.0,0.10666931472089199,0.0340763085000486,8381
RAB22A,0.1517925823372622,0.0066225165562913,0.15078733344761147,0.0685828571428571,2.0,0.0,,0.0,-0.1479958890030832,0.031653504142836644,2.0,0.0,False,0.035025536674878316,0.032045025539905174,0.06666666666666667,0.0,0.0,0.07906277372101532,0.03407430735048581,8382
TRAK1,0.0799392545945289,0.0041390728476821,0.07960838019637274,0.1317777777777777,0.0,0.0,,0.0,-0.0965217391304347,0.019820645729811848,0.0,0.0,False,0.018491780287131793,0.08683622807611488,0.0,0.0,0.0,0.04949979466690818,0.03407339224231941,8383
HSPA1L,-0.0209631940144857,0.0024834437086092,0.02091113310219807,0.1432072617246596,0.0,0.0,,0.0,-0.1450676982591876,0.028725313398941063,0.0,0.0,False,0.004857328812958741,0.09674580883871682,0.0,0.0,0.0,0.07174703997295243,0.03406829329415029,8384
TM2D3,0.1047680213945481,0.0637417218543046,0.09808992731559099,0.1222119815668202,0.0,0.0,,0.0,-0.1456953642384106,0.029352979378164043,0.0,0.0,False,0.02278475431639648,0.07854250015702233,0.0,0.0,0.0,0.0733151882215886,0.034063935753105075,8385
HYPK,-0.91612509137646,0.9271523178807948,0.0667375894380202,0.1172685714285714,0.0,0.0,,0.0,-0.0592334494773519,0.057108935382894646,0.0,0.0,False,0.015502097112596534,0.07425646920100476,0.0,0.0,0.0,0.14266011886754026,0.034060575837457405,8386
WARS,,,0.0,0.0756114285714285,0.0,2.60681,,0.0,-0.1408214585079631,0.02447907364771655,0.0,2.60681,False,0.0,0.038138931138866704,0.0,0.1303405,0.0,0.06113831869509188,0.034049670276414604,8387
UHRF1BP1,,,0.0,0.0552342857142857,2.0,2.19976,,0.0,-0.1274606996176179,0.011118314757371364,2.0,2.19976,False,0.0,0.02047155929667414,0.06666666666666667,0.109988,0.0,0.027758063355648326,0.03402757095678466,8388
KLF10,-0.0334760546034738,0.0331125827814569,0.0323675759742197,0.1469800569800569,0.0,0.0,,0.0,-0.1024750325662179,0.013867352294028648,0.0,0.0,False,0.007518481118016618,0.10001689434510315,0.0,0.0,0.0,0.03462620427971258,0.033991922852921554,8389
RHBDD1,-0.1740087576983477,0.0,0.1740087576983477,0.1047123623011016,0.0,0.0,,0.0,-0.1391941391941392,0.02285175433389265,0.0,0.0,False,0.04041950994929565,0.06336999619845714,0.0,0.0,0.0,0.057072656358089224,0.0339904846622303,8390
IK,-1.6043067184638855,0.9991721854304636,0.0013280684755495363,0.0455771428571428,1.0,2.19574,26.44,0.0,-0.0459526334393778,0.07038975142086876,1.0,2.19574,False,0.00030848951323402327,0.012098632091596841,0.03333333333333333,0.109787,0.0,0.17584064656826126,0.033982218809862325,8391
SH3GLB1,0.208494824561015,0.0016556291390728,0.20814963445412593,0.0600342857142857,2.0,0.0,,0.0,-0.1330352152040246,0.01669283034377804,2.0,0.0,False,0.04834990107420716,0.024633250925233253,0.06666666666666667,0.0,0.0,0.04168532266742498,0.03397921173320337,8392
MNAT1,-1.2097432533188657,0.8692052980132451,0.1582280082983284,0.0740342857142857,0.0,1.16605,17.16,0.0,-0.1417721518987341,0.025429767038487552,0.0,1.16605,False,0.03675388894367267,0.03677151817519734,0.0,0.0583025,0.0,0.06351351222967391,0.033978672747144695,8393
PEX13,0.223247100073631,0.0455298013245033,0.21308270396100706,0.1036299765807962,0.0,0.0,,0.0,-0.1133603238866396,0.0029820609736069537,0.0,0.0,False,0.049495775883333745,0.06243154711698488,0.0,0.0,0.0,0.007430608078775725,0.03394972730403437,8394
CACNA2D2,-0.166878981639175,0.0016556291390728,0.16660269193447438,0.1155089820359281,0.0,0.0,,0.0,-0.1203448275862068,0.004002442725960259,0.0,0.0,False,0.038699196829498815,0.07273087160828288,0.0,0.0,0.0,0.009979909635431704,0.03392801601310609,8395
PRCC,-0.5025572731208439,0.2086092715231788,0.3977191664764294,0.0469257142857142,0.0,0.0,,0.0,-0.1340734415029889,0.01773105664274234,0.0,0.0,False,0.09238393526311725,0.013267869263430092,0.0,0.0,0.0,0.04427920668583933,0.033909501692256164,8396
MARVELD3,-0.0375297224254275,0.0066225165562913,0.03728118121731209,0.1093805309734513,0.0,0.0,,0.0,-0.0275932549821154,0.08874912987813115,0.0,0.0,False,0.008659834683418055,0.0674173875493779,0.0,0.0,0.0,0.22170935401269778,0.03390863437047368,8397
NECAP1,0.0424755448598119,0.0016556291390728,0.042405221110044,0.0760685714285714,1.0,1.86719,,0.0,-0.1194255479969765,0.0030831631367299467,1.0,1.86719,False,0.009850068923144668,0.038535282722539047,0.03333333333333333,0.0933595,0.0,0.007683199720321948,0.03390369047972121,8398
H1FX,,,0.0,0.1405371428571428,0.0,0.0,,0.0,-0.1608961303462321,0.04455374548598555,0.0,0.0,False,0.0,0.09443076480992464,0.0,0.0,0.0,0.1112924811432433,0.033893853500139556,8399
P3H4,-0.184963838559205,0.0289735099337748,0.17960478694532075,0.0778171428571428,1.0,0.0,,0.0,-0.081451969898185,0.03489041496206155,1.0,0.0,False,0.04171937992605099,0.04005132753008554,0.03333333333333333,0.0,0.0,0.08714980758963888,0.0338887026163229,8400
GCFC2,0.113772876873898,0.0074503311258278,0.11292523126804943,0.0587542857142857,0.0,2.22229,,0.0,-0.0979738394460118,0.018368545414234744,0.0,2.22229,False,0.026230763147438853,0.023523466490950825,0.0,0.1111145,0.0,0.04587189600409518,0.03388703869172166,8401
UBXN1,-0.0149286736694452,0.0008278145695364,0.01491631549587778,0.0956914285714285,1.0,0.0,,0.0,-0.0268361581920903,0.08950622666815625,1.0,0.0,False,0.003464826544176803,0.055548674451672324,0.03333333333333333,0.0,0.0,0.22360086963506062,0.033884093780507774,8402
MRPS22,-0.4730801334493903,0.6084437086092715,0.18523750258407418,0.0504914285714285,1.0,1.2219,,0.0,-0.1666666666666666,0.015194541229283431,1.0,1.2219,True,0.04302777157721619,0.016359411616074016,0.03333333333333333,0.061095,0.0,0.03794202682438124,0.03387750629920613,8403
FAT3,0.1284005186385014,0.0016556291390728,0.12818793499837144,0.1259649122807017,0.0,0.0,,0.0,-0.1193345323741007,0.0029921475138541542,0.0,0.0,False,0.029776050255058726,0.08179636272671462,0.0,0.0,0.0,0.00745580809111832,0.03384451429908791,8404
OSBPL10,0.1127927926173218,0.0,0.1127927926173218,0.0622514285714285,3.0,0.0,,0.0,-0.092215893680499,0.02412649117974755,3.0,0.0,False,0.026199999722473562,0.02655555610604384,0.1,0.0,0.0,0.06025743364165968,0.03383953843063821,8405
USH2A,-0.025573062276962,0.0008278145695364,0.02555189252342147,0.1513736263736264,0.0,0.0,,0.0,-0.1090766823161189,0.007265702544127645,0.0,0.0,False,0.0059353045659010185,0.10382620287941809,0.0,0.0,0.0,0.018132773321048234,0.03383509089964814,8406
SAMD4B,-0.3521099550583689,0.2127483443708609,0.2771991450832027,0.0629142857142857,1.0,0.0,,0.0,-0.1054216867469879,0.010920698113258645,1.0,0.0,False,0.06438902128161765,0.027130265902368722,0.03333333333333333,0.0,0.0,0.027264341846717177,0.033819003247531766,8407
ARHGEF6,0.0975453225116409,0.0,0.0975453225116409,0.0867967698519515,2.0,0.0,,0.0,-0.137715179968701,0.021372795108454454,2.0,0.0,False,0.02265825114734418,0.04783683554922697,0.06666666666666667,0.0,0.0,0.05337765392694534,0.033817408705318616,8408
REXO2,-0.2503145840350807,0.1887417218543046,0.20306977843905555,0.0568,0.0,1.45119,,0.0,-0.1336717428087986,0.017800382628584577,0.0,1.45119,True,0.04716993005747208,0.02182906347075177,0.0,0.0725595,0.0,0.04445240935554282,0.03380624352624429,8409
SNX14,-0.1270608476612605,0.0049668874172185,0.12642975073579066,0.0826742857142857,0.0,0.0,,0.0,-0.2101478226128645,0.09380543775261795,0.0,0.0,False,0.029367651578842247,0.04426256310660374,0.0,0.0,0.0,0.23434193344253645,0.03380616107776062,8410
CMPK1,-1.2553885124504844,0.8741721854304636,0.1579627929573457,0.0688228571428571,2.0,0.0,,0.0,-0.1412487205731832,0.024906335712936642,2.0,0.0,False,0.036692283572452564,0.03225311012133313,0.06666666666666667,0.0,0.0,0.06220578177491819,0.03379390719688162,8411
TFRC,-0.5941368288516106,0.7177152317880795,0.16771577701854237,0.0631428571428571,2.0,0.0,,0.0,-0.1474509803921568,0.03110859553191024,2.0,0.0,False,0.03895774906689765,0.027328441694204845,0.06666666666666667,0.0,0.0,0.07770138484193535,0.03377092647042751,8412
DDX47,-1.720545271633981,1.0,0.0,0.0530628571428571,0.0,2.68829,,0.0,-0.1806049822064057,0.06426259734615915,0.0,2.68829,False,0.0,0.018588889274230705,0.0,0.1344145,0.0,0.16053268620489342,0.03376547609251388,8413
HADH,-0.1460271919112773,0.0008278145695364,0.14590630847426467,0.0592228571428571,2.0,0.0,,0.0,-0.2028608582574772,0.05138873282009404,2.0,0.0,True,0.03389175099602783,0.0239297268642149,0.06666666666666667,0.0,0.0,0.12836887809995162,0.0337648872630704,8414
STK38,-0.0152106800785632,0.0008278145695364,0.015198088455981609,0.0525828571428571,1.0,2.37242,31.94,0.0,-0.1519405450041288,0.03559816014388224,1.0,2.37242,False,0.0035302779910752562,0.018172720111374795,0.03333333333333333,0.118621,0.0,0.08891802413170277,0.033749950637320156,8415
USP25,0.0344401812346749,0.0016556291390728,0.03438316106706782,0.0515314285714285,3.0,1.44585,,0.0,-0.1137160790105224,0.0026263058497241476,3.0,1.44585,False,0.007986669976966216,0.01726111146892849,0.1,0.07229250000000001,0.0,0.006541796524657736,0.033745299260001305,8416
ERLEC1,-0.2123177177817798,0.0115894039735099,0.20985708197967307,0.08304,1.0,0.0,,0.0,-0.1222814936397209,0.0059391087794743586,1.0,0.0,False,0.04874651440079841,0.04457964437354159,0.03333333333333333,0.0,0.0,0.014818437738820215,0.03373876951924301,8417
LAD1,-0.0064668758886869,0.0,0.0064668758886869,0.0614628571428571,1.0,1.89384,,0.0,-0.0657894736842105,0.05055291117603605,1.0,1.89384,False,0.0015021540167349996,0.025871849624209152,0.03333333333333333,0.094692,0.0,0.12628067786178623,0.03373003498537256,8418
SLC22A23,-0.0225320464131274,0.0,0.0225320464131274,0.1124897959183673,0.0,0.0,,0.0,-0.2052049057732575,0.08886252091301096,0.0,0.0,False,0.005233841596364906,0.070113179610259,0.0,0.0,0.0,0.22199264792800277,0.03370373875838731,8419
GMCL1,-0.1682713457096004,0.0016556291390728,0.1679927507663726,0.1075394321766561,0.0,0.0,,0.0,-0.1343570057581574,0.018014620897910852,0.0,0.0,False,0.039022085731926455,0.06582111974730023,0.0,0.0,0.0,0.04498765800363865,0.033702344543949936,8420
CTBS,-0.1251936249673356,0.0008278145695364,0.12508998786057457,0.1041169590643275,1.0,0.0,,0.0,-0.1253822629969418,0.009039878136695254,1.0,0.0,False,0.029056445639665498,0.06285377022635302,0.03333333333333333,0.0,0.0,0.022565338475690082,0.033701331683590054,8421
RASSF8,-0.0472707876366674,0.0074503311258278,0.04691860461619554,0.1367903525046382,0.0,0.0,,0.0,-0.1408983451536643,0.024555960293417764,0.0,0.0,False,0.010898457245346979,0.0911822260507612,0.0,0.0,0.0,0.06133041076761288,0.0336907255272131,8422
COX15,0.0079099785760804,0.2632450331125828,0.005827716003900294,0.07984,0.0,1.43428,,0.0,-0.2312796208530805,0.07980749541569732,0.0,1.43428,True,0.0013536871828581194,0.04180518328783551,0.0,0.071714,0.0,0.19936975160256118,0.033673248721336146,8423
LCOR,0.1138229722665531,0.0,0.1138229722665531,0.0797988165680473,1.0,0.0,18.66,0.0,-0.0506454816285998,0.06569690323164674,1.0,0.0,False,0.026439294325414465,0.041769476466170324,0.03333333333333333,0.0,0.0,0.16411612761607255,0.03366843761827906,8424
CASKIN2,0.0952952674369427,0.0049668874172185,0.09482194657218967,0.0713257142857142,0.0,2.08447,,0.0,-0.1076040172166427,0.008738367643603848,0.0,2.08447,False,0.02202565355664621,0.03442313504193892,0.0,0.1042235,0.0,0.021812050632573212,0.0336587641112042,8425
SNX5,-0.0673937872682865,0.0082781456953642,0.06683589167831724,0.0491542857142857,1.0,1.82955,,0.0,-0.1621103117505995,0.04576792689035296,1.0,1.82955,False,0.015524931183894326,0.015200083233832595,0.03333333333333333,0.0914775,0.0,0.1143259679113846,0.03365542772088731,8426
DAD1,-0.9881449733038794,0.9991721854304636,0.0008180008057151087,0.0785028571428571,0.0,0.0,,0.0,-0.2876712328767123,0.17132884801646575,0.0,0.0,False,0.00019000877968711367,0.040645854905594005,0.0,0.0,0.0,0.4280248859327316,0.033652003402220916,8427
VPS36,-0.0518872809120393,0.1589403973509933,0.04364029586641716,0.0469942857142857,2.0,1.22328,,0.0,-0.1758923952405587,0.05955001038031214,2.0,1.22328,False,0.010136957451421444,0.013327322000980994,0.06666666666666667,0.061163999999999996,0.0,0.1487588522842034,0.0336518264499309,8428
TLR9,-0.1939233787251218,0.0016556291390728,0.19360231352855703,0.0703771428571428,1.0,0.0,,0.0,-0.1567049808429118,0.04036259598266524,1.0,0.0,False,0.04497078619134622,0.03360070550581893,0.03333333333333333,0.0,0.0,0.10082139624942711,0.033612517321620905,8429
PPM1L,-0.0614305302652054,0.0,0.0614305302652054,0.1216921119592875,0.0,0.0,,0.0,-0.1634877384196185,0.04714535355937195,0.0,0.0,False,0.014269350359648906,0.07809176328335334,0.0,0.0,0.0,0.11776730341489695,0.033596699263645516,8430
SPATA33,0.0284448667150023,0.0066225165562913,0.0282564901142407,0.1046062992125984,0.0,0.0,,0.0,-0.015174506828528,0.10116787803171855,0.0,0.0,False,0.00656354024022534,0.06327803747605654,0.0,0.0,0.0,0.2527361083883454,0.033589278734301835,8431
FCHSD2,0.1115679082924516,0.0016556291390728,0.11138319321249722,0.1128435374149659,0.0,0.0,,0.0,-0.0787401574803149,0.037602227379931644,0.0,0.0,False,0.02587257185090288,0.07041988024048157,0.0,0.0,0.0,0.09392494601434245,0.03358398292813246,8432
PRSS12,0.034797389032955,0.0008278145695364,0.03476858324733169,0.1139708265802269,0.0,0.0,,0.0,-0.0384254920337394,0.07791689282650716,0.0,0.0,False,0.008076197514866698,0.07139726146590492,0.0,0.0,0.0,0.19464630754593767,0.03357435307152837,8433
STK10,-0.0106587057401135,0.0,0.0106587057401135,0.0485142857142857,2.0,2.05336,,0.0,-0.092295014421096,0.024047370439150548,2.0,2.05336,False,0.002475850459526745,0.01464519101669138,0.06666666666666667,0.10266800000000001,0.0,0.06005975995070772,0.03353950044040083,8434
SENP2,0.0084406602438852,0.0107615894039735,0.008349825324042064,0.0749017341040462,4.0,0.0,,0.0,-0.1027535258562793,0.013588859003967252,4.0,0.0,False,0.0019395336891322662,0.03752361248808762,0.13333333333333333,0.0,0.0,0.03393042216068274,0.0335354649612001,8435
IFT81,-0.0355832687767032,0.0016556291390728,0.035524356080053034,0.06184,0.0,2.48916,,0.0,-0.1525229357798165,0.03618055091956994,0.0,2.48916,False,0.00825175171073392,0.02619883968073884,0.0,0.124458,0.0,0.09037305770871314,0.03352253030287748,8436
RPRD1B,-0.1203305293835957,0.4536423841059602,0.06574350115328904,0.0442742857142857,2.0,1.7258,,0.0,-0.1380160197165742,0.02167363485632766,2.0,1.7258,False,0.015271185968544668,0.01096903007813083,0.06666666666666667,0.08629,0.0,0.054129265993496295,0.033522028113677466,8437
NLN,-0.0301395401919135,0.0016556291390728,0.03008964029093351,0.0485028571428571,2.0,2.19362,,0.0,-0.1560323209807746,0.004560195543391432,2.0,2.19362,True,0.006989352324544885,0.014635282227099547,0.06666666666666667,0.109681,0.0,0.011373388225603732,0.03350820977677351,8438
